"B11.c","Ba138.c","Li7.c","Mg24.c","Mn55.c","Pb208.c","Sr88.c","Zn66.c","B11.e","Ba138.e","Li7.e","Mg24.e","Mn55.e","Pb208.e","Sr88.e","Zn66.e"
0.0445018935091411,0.233365437483604,0.0388433493413165,0.611562874184507,0.265071328332829,0.00616290484479199,0.603134801350116,0.279348303449663,0.0308325707600739,0.132161057495258,0.206879350366637,0.294386251974422,0.508397197022487,0.00263855644639473,0.335227320868487,0.134005952745903
0.0365712443466906,0.317834552401671,0.041382226618998,0.568195588620475,0.123417006806669,0.0085027858886561,0.651788658640237,0.311555595732563,0.0482027260123895,0.0890521827049549,0.244838150513756,0.283292205018663,0.685812136350791,0.0046602634476169,0.342103832866454,0.131871072974676
0.0281318583128398,0.198501386334627,0.0352600381540157,0.524554278996165,0.149211811284407,0.0181186929445417,0.662094598653949,0.246360206214547,0.05356755072709,0.115884934764867,0.247243130989094,0.302575998739691,0.149971979480996,0.0127685172943337,0.345571032777865,0.0881018854919253
0.0455077215844935,0.267238896003205,0.0403274299447399,0.526172823782463,0.165054820474867,0.0310221866040496,0.614609779147468,0.21750825448368,0.066271479041531,0.198450016015066,0.300156304263838,0.375978386187169,0.634178216178787,0.0161669690530603,0.40805615586636,0.109104051291921
0.0296676128071661,0.303182077444032,0.0352669012757135,0.507690373193828,0.120711570216748,0.0274901668887956,0.616074068040139,0.234747439762196,0.0689716121564116,0.173737875678032,0.323819233743423,0.390810688433676,0.279546464862234,0.0140686591870893,0.338634558483003,0.149861119934937
0.0231059076210729,0.250804465488436,0.0332166123091229,0.529118453271995,0.15510673997668,0.0211904624274247,0.643824663775431,0.191555716512716,0.0761983502165986,0.263437023095201,0.364899049540036,0.39059243976632,0.206189563466925,0.01157897639037,0.298730179939492,0.136435400391218
0.0308352641901027,0.333204416595103,0.0380504776445264,0.505655690558028,0.120784074406468,0.0576714434831306,0.701019728032499,0.291255667721296,0.0697184694543189,0.172053012103209,0.354602259057573,0.369818175617852,0.302066875800236,0.0332157973979195,0.421196496477042,0.194709376335772
0.037822220449283,0.885360376023635,0.0360341384186713,0.443345855814119,0.0858398322976595,0.0730769691033999,0.614975407665281,0.601811970833084,0.0394791774438223,0.183048512949171,0.280755095869054,0.320293996507762,0.494738165588973,0.0396257902621098,0.438894660856479,0.134720290999266
0.022709309278625,0.522376841956906,0.0311703564127794,0.508839384179027,0.107539327737906,0.0237466455219939,0.581600758991107,0.35549117457327,0.0443532098867157,0.174167738259173,0.265530003316751,0.218533634632564,0.0687549166522926,0.0223186743472352,0.490489078473258,0.123649638824245
0.264957010405417,0.117252796446029,0.0341514690323739,0.474567139045496,0.223191526772137,0.533285385724813,0.742940916967838,0.295973238982089,0.333264241695941,0.147593687544528,0.330923675118061,0.174263588109792,0.0176148532400493,0.165422716749939,0.661306099569257,0.192417984007269
0.319597486968956,0.131757493313563,0.0324683427311656,0.526764481333753,0.229308464351815,0.62817888710676,0.700450875250946,0.341748948223541,0.431536994163975,0.147736300570632,0.483414916693492,0.184583644599092,0.0277501567027914,0.344708788158133,0.485556410164104,0.283691330002361
0.35112201530807,0.188870471636442,0.0385538029652697,0.481051194384425,0.172030484122107,0.729153969821439,0.77113925349583,0.256377117950127,0.765222271253454,0.251578263956572,0.183080383951329,0.289860097981879,0.0674465655866716,0.142885979214025,0.56223542198901,0.236339751079961
0.138880346312109,0.104810638118553,0.0349365253400709,0.437986057319381,0.225126241918608,0.272872851613754,0.816781438981634,0.306534774119551,0.270141598219211,0.231467536694691,0.229918153876061,0.175405352160747,0.0620488940994281,0.209595347553568,0.48604359609981,0.158061254395521
0.2221331923717,0.133498638756077,0.0299834475560838,0.303329067258992,0.0980671078451374,1,0.792405279277484,0.458794350670743,0.417600528813438,0.169905546739687,0.166099923408498,0.117833526562713,0.0207135781672431,0.0717966442688383,0.472260329943568,0.229359631818257
0.228687482338396,0.145724492520024,0.0241472681380063,0.33717556353005,0.12462479790584,0.568534560372207,0.684148501806514,0.457391532526413,0.302008908614534,0.168445056274148,0.191126988349025,0.197141029945044,0.0631776479601648,0.166872251542222,0.510294474313207,0.186769094095219
0.554976674170491,0.232363916698473,0.0573269270985219,0.514307012272913,0.163687568577261,0.0201614762017594,0.649848017832845,0.326814813165686,0.530500023062069,0.103001936924361,0.40917892765072,0.166894037125106,0.0596891578340869,0.012734787743713,0.438750336634869,0.155010907211815
0.278482593582052,0.110886284091594,0.0335458621857777,0.41677484942194,0.124089659128701,0.00961418005320068,0.719877654477882,0.143016596430301,0.431354116702412,0.276980140944044,0.308381659656306,0.26753845178246,0.115501886699302,0.00809737395633721,0.601721505695677,0.104097950584005
0.466401285689322,0.063864096973971,0.0319229497915061,0.369106324835213,0.22600440082188,0.00528373159039443,0.644423639367698,0.157500187334229,0.738891646895887,0.135044141255233,0.367628409775868,0.165836605517305,0.0142442966761521,0.0195482359054906,0.430082121253965,0.15786580431889
0.345427816419551,0.280221905038991,0.0376689344891858,0.470105527655926,0.292770330367609,0.0317760857406067,0.80033484761038,0.385999628639543,0.737025398125084,0.162750842860121,0.122691846278181,0.118727948642411,0.00990611543145955,0.0161792491164875,0.592222194910631,0.112537205106671
0.155768523747658,0.0517466092102196,0.0314366690400252,0.383813142686121,0.25473442474855,0.00508104588412436,0.696133893373258,0.215743726300746,0.246166036336129,0.123330252030554,0.200156298396598,0.165062277956781,0.0390074644287482,0.00751935861613564,0.583973210543321,0.105583533556887
0.375199227213595,0.0488143685713546,0.0255419508401967,0.448396010191024,0.126773164938444,0.00363561449466365,0.647102031055656,0.120061227749122,0.416090695733861,0.270670647629437,0.275040349533747,0.203308289689207,0.0792726732576662,0.00869457380663467,0.776051659415547,0.0837452397851227
0.24858635147923,0.0619278098551799,0.0365722609199376,0.44023555777838,0.252319014200842,0.020635023761013,0.717656096084002,0.27038341925365,0.431549505905302,0.365879008070088,0.471704417555637,0.301736271471834,0.21405274463773,0.00619666757854613,0.707841461586795,0.728907208510891
0.218779006354001,0.143699599440913,0.0281481393771296,0.370213896620794,0.211118748735038,0.0235001020044653,0.716110171292642,0.41553085268021,0.316835200317436,0.143536422018391,0.238049021800114,0.15653859552566,0.0300218625999626,0.00899168066622916,0.615302744408907,0.0903652443173583
0.207299189867085,0.317414168949376,0.0392198222621744,0.391835293329168,0.0697542698779767,0.000289492361621976,0.749840573796198,0.446168680589279,0.318527088117449,0.309370627183149,0.410397731029006,0.17044805933923,0.0466848434819411,0.000938889660971632,0.683396078335764,0.0732927608193953
0.244425615950419,0.221025769750511,0.0379527679663739,0.523815031337038,0.162502817252415,0.00106944009635228,0.728848816054511,0.200092626163455,0.179489071923179,0.229145786013193,0.263258530775389,0.1008578340721,0.0152006341764855,0.000860041019873058,0.491458156247544,0.0619831380948552
0.1176253791673,0.149774227750024,0.0268816808878232,0.313230775325572,0.187825759146471,0.00169362529888979,0.689237446823046,0.24796568438026,0.148194868082772,0.376464984049026,0.269649185346433,0.0951886567276575,0.0231197104720588,0.000113370637395508,0.613484768581287,0.0644145626589248
0.334352545159199,0.185172663224013,0.0380834918738217,0.365939050759937,0.145937915216658,0.00137411548130961,0.650198295911365,0.469915628795518,0.285294227320904,0.154427139622699,0.148697306661406,0.130604029728959,0.034032948469544,1.81340395561159e-05,0.447456025497399,0.236072054069141
0.265402928137175,0.146181597521286,0.0311953082055286,0.436005154051285,0.165362014583785,0.000882804815157142,0.73264244180004,0.154206881613421,0.25886027864602,0.268973772101228,0.279559475283537,0.116054293184177,0.0745740975899899,0.00049004077332716,0.548950943984308,0.0645173642817288
0.168738414168339,0.222072486280521,0.0256345046227197,0.352606453917652,0.155567243948344,0.00136235374658059,0.65322894726743,0.122554907519326,0.240485854978059,0.215200583872219,0.23159880644269,0.20100206106342,0.0311219191233897,0.000161102570370265,0.611032849204043,0.0464461166717248
0.157147034554715,0.180264957556216,0.031866327303111,0.397005391630519,0.191470030863011,4.49418887883757e-05,0.753147224746859,0.124405579979783,0.183807170054143,0.263169060724317,0.174393540261116,0.113098910876612,0.0340302432600932,0.000252432645701359,0.493385130961758,0.0801830072236684
0.154475206807616,0.174769339801404,0.0339271962738307,0.492383545298674,0.307424982386766,0.000741948552751386,0.679300434787863,0.127785144293666,0.184370799956989,0.265192340664598,0.406490821859666,0.160225444069286,0.0170154685580514,0.00103729248582215,0.573900296609004,0.0538587859076472
0.170042135988912,0.135598436943284,0.0240887271221278,0.269678282215951,0.187786178294417,0.00161387323935025,0.650689008427163,0.132427089737993,0.231829829703644,0.136793582506281,0.393566770523121,0.169358285190511,0.0474012535161974,0.0250031275143924,0.453879033071355,0.0402377483510259
0.228432974824236,0.130298153431458,0.044992172308508,0.428178128625879,0.118690723494957,0.0181273357587608,0.72903831076479,0.458878827923077,0.321562434844814,0.240463835392676,0.293940646207626,0.184763461584665,0.0228554491296379,0.0235050621209941,0.617080514957412,0.170155067643227
0.204458586749752,0.108450681620995,0.0314110145554251,0.362603001674444,0.158326804640349,0.0295555666276121,0.766851978979364,0.0980388013687651,0.22202845039493,0.214896293642261,0.299399639007778,0.117867314298999,0.0350617010357977,0.0308354735860673,0.635488042479049,0.0692151065830316
0.28003023736367,0.186148469359567,0.0315807211046469,0.448886486113505,0.288192327081835,0.0793008046707102,0.692149461521624,0.483875069303817,0.345835774606394,0.219586465912617,0.0868823959511697,0.134640328379032,0.0536317996355749,0.0560509807492764,0.741939517351195,0.203554027435122
0.278579356439354,0.0715435292429992,0.0346602382747991,0.473694582882753,0.314078226896218,0.0533432385054411,0.559140782142749,0.181470899704371,0.39820297515166,0.292049779464956,0.405496121025534,0.259836477541632,0.0668007252245389,0.041691844116328,0.40511993470435,0.263486609613046
0.393233306369165,0.098392077171785,0.0388182597381842,0.496167887006702,0.174391673638821,0.0118744989344698,0.752774520195587,0.155812891310699,0.463528574312909,0.270032063396154,0.318004398939771,0.215208812890672,0.0568915087106301,0.0417309567506647,0.647997488462604,0.1527037861616
0.537351719234955,0.118170677983107,0.0332337103798566,0.398929404288172,0.194896827962838,0.0159545916199946,0.766557952732578,0.177874589220789,0.884619591718297,0.193441056819798,0.328296092672817,0.249490102047601,0.054916149799215,0.0122066484792482,0.575715870830955,0.0520560189075737
0.224695953610178,0.0810282679188524,0.0331211371698911,0.26393565842116,0.139386746223562,0.0268674320518245,0.676069868783226,0.109158882193918,0.292782112958785,0.284170556270265,0.181422990008776,0.104058924542102,0.021992328126218,0.0442298906928512,0.728917680758832,0.228892887260083
0.496722889088651,0.189128921054222,0.0440501614978655,0.52958186643829,0.156558592063844,0.00497480477261557,0.719779936577937,0.252312801943979,0.632892077094671,0.459789691038299,0.160028544652861,0.203847446534238,0.0253364042833361,0.0074918242104861,0.701696756507502,0.195717070898254
0.483857760760962,0.0786888134779538,0.0685966345087647,0.50543388083397,0.14573545265825,0.00152954013432815,0.6486113381612,0.0957277510628943,0.565699126241466,0.379393665674615,0.40954264836091,0.198828336899621,0.0389085643531439,0.000303630669217156,0.615311743549239,0.0366146595230855
0.596296574018843,0.172173826517444,0.0359954829589715,0.502988039222705,0.236950278803085,0.00965210786373445,0.699679272963025,0.111250413743766,0.78464957463291,0.226804873047781,0.31332265876512,0.212060143669317,0.0257131275515621,0.0117227845390679,0.50609745252628,0.100970310126268
0.586566081256044,0.113514292382415,0.0334498990073011,0.417790533821339,0.130799694058868,0.00821794408108561,0.702319514378908,0.10611874701039,0.865825752361263,0.379816170471878,0.32826908288988,0.252527692194289,0.114943205631699,0.00681155362873655,0.643636309722922,0.110154801846155
0.0494454568352877,0.174403060330419,0.0913503365379235,0.401655869218863,0.0636385104532701,0.00619022101380257,0.76725939438717,0.136014063021228,0.634086068724302,0.329052472301029,0.149468772306547,0.0812583986890196,0.00468133776613375,0.0131573406739388,0.723505637408581,0.0553623519232529
0.678661764531264,0.325617804531686,0.0463783518631319,0.464998545402687,0.210256809997442,0.009474356988518,0.67159275430515,0.156578353256472,0.704479484096718,0.291368507928229,0.331939121072892,0.145396424623463,0.0246455334487906,0.00651955120496927,0.657542435964412,0.0805830985334887
0.54608986676817,0.265180964816278,0.0391316060379421,0.448332953924828,0.172054411819853,0.0025798172887325,0.607102976367339,0.157952235774582,0.56079223248684,0.159092601302611,0.359933228132396,0.157699137545431,0.0225773993164202,0.000135006561479238,0.456203701451592,0.0472330235336758
0.604578942352755,0.150425102527335,0.0392068281658354,0.371449542302206,0.0914451095756797,0.0163025299765478,0.656127849185064,0.466349605293053,0.679555248696063,0.193005818621576,0.206938991965941,0.148374350621438,0.0317155124816238,0.00674848367620665,0.454495339577394,0.128057429734128
0.393439461774791,0.172378393976947,0.0364360201877043,0.436155780120931,0.196314568900878,0.0157663466973163,0.718247875408224,0.251010467783308,0.407924861157425,0.350872040623249,0.194660467633379,0.165282941881256,0.0203483738479081,0.0101085195388418,0.621904813903696,0.524687288451269
0.537600795652376,0.416004506435607,0.0376658769095002,0.400020271456862,0.173154785482075,0.336177618113617,0.693859799971009,0.400082275263049,0.578908328022876,0.479333342962943,0.23566529291004,0.150071011680747,0.0913463669094293,0.212165757879373,0.582202977783814,0.171739434080207
0.561316381927679,0.29967791233757,0.0487424592358695,0.398901406055727,0.0766717363247217,0.119857470846806,0.718817240032969,0.153646970472937,0.594375516896665,0.268529183692671,0.28629885035743,0.230512132713994,0.0485419802742641,0.219431299677383,0.540732195753598,0.163675896692843
0.514385567084727,0.271150592340001,0.0431652661534604,0.676266786412942,0.173903823336819,0.703437535984001,0.618695513273054,0.261060838526732,0.757439435714065,0.579375653454261,0.334158639206076,0.291674446047032,0.0824493332002646,0.142211188904962,0.64351921775421,0.071277210686165
0.472105290640476,0.173173065237986,0.0277805703357371,0.293768115922134,0.0565053082034392,0.0863876096129145,0.571493966008346,0.0941433364827091,0.832864654804542,0.386783200976827,0.233529414493851,0.158130272850547,0.0411545294619262,0.197830542059492,0.52348706854385,0.224969089252518
0.624175662833186,0.405619706677746,0.0511732617190468,0.494030179097362,0.0951923616604274,0.181348548511154,0.646914131624332,0.227621841829833,0.690019494542596,0.242893934147084,0.268031575717636,0.223179388607688,0.135412331526754,0.117005583223659,0.455180914729721,0.135344068842684
0.554083761546534,0.194839677126298,0.0312788909083865,0.557025643396252,0.151059272573506,0.334705249883316,0.695315161482504,0.356233943707033,1,0.652730456678764,0.37850249790593,0.273035617879939,0.0287130463279161,0.208977579613366,0.644143026926402,0.376569385107021
0.756019671297715,0.197943792548268,0.043283830175971,0.53389889526697,0.185800461066887,0.0581911484579056,0.69445125332264,0.307707969095893,0.883407401582764,1,0.195114895870437,0.153874572361227,0.0222859971141542,0.0422415147082104,0.886717528167767,0.193371462919181
0.80474210261724,0.439716618822474,0.0518291114445376,0.647790475781218,0.120766749342233,0.0793246803402034,0.758682205932831,0.555684219849628,0.951896722706282,0.363425173958198,0.385631286111567,0.26373510908092,0.058086474533257,0.0372442927749196,0.512134751109108,0.222073634689963
0.573743314431433,0.702044515532744,0.0407479360462579,0.489701921970404,0.109258715356781,0.081022930927886,0.92979360659394,0.534267226717758,0.676280366459357,0.581249322683846,0.402866401465879,0.152354395782999,0.0352261425332562,0.0308097814447566,0.639813818038886,0.272770029725
0.697183356756676,0.979826408257455,0.0376386035644485,0.583820501323196,0.0811252660073997,0.0731673062584765,0.683777454049566,0.486622952128985,0.822342749258966,0.632872091837105,0.329750669420784,0.295072885852623,0.116660060054845,0.03855514761822,0.774447244391168,0.335022195389853
0.451582748434371,0.144623142815455,0.0319795148393106,0.486498504376794,0.268889308396401,0.0173339413177612,0.825195633487919,0.276462933340068,0.90109747924673,0.405988411615442,0.253437966432762,0.131101719675228,0.0232077845040558,0.0277018644970862,0.652654625367689,0.338464970902604
0.627355244924448,0.490527913215096,0.0369701406025426,0.528787305378002,0.175417768356636,0.0238965367340628,0.76557465648586,0.160819669886353,0.696200027160032,0.470526866488715,0.383388287949033,0.21053195244421,0.00868732797665897,0.0239688715320108,0.507118683834316,0.201770198784364
0.528418330861385,0.227091656415506,0.035745636614756,0.542476756079318,0.449035106514374,0.0174894423487047,0.734883908804345,0.322629357407764,0.798472714988416,0.131678029015891,0.232068037282881,0.146925094092754,0.010525033380419,0.00831696567861774,0.483378866009863,0.14802400959104
0.604910036237242,0.241417756414942,0.0384659848860519,0.513998119857304,0.149938961499164,0.0157348268316873,1,0.246935701966729,0.910232676871093,0.536785023985033,0.375864932850376,0.231115603961376,0.0303846456174767,0.0106092203421343,0.561021837311501,0.241773438629245
0.698833990381859,0.206045982715372,0.0414841151736049,0.544539156489198,0.122639887691121,0.0217724452170839,0.762355987965708,0.251132480991717,0.746743305451731,0.328117762923283,0.32370633089131,0.155307647265399,0.0347312315343903,0.0196489243897256,0.702114373630966,0.114974141175987
0.726614338140926,0.303632059698278,0.0460366106275893,0.815654634720847,0.275813773101332,0.017472531041957,0.742696753048508,0.206687995565755,0.786817166688119,0.151844874312104,0.142106072196073,0.189095413177972,0.0385763690291157,0.0125920740968993,0.633092143948161,0.186725471734822
0.670754022165319,0.246856488547019,0.0376473073719286,0.438877880233795,0.16107745815713,0.0193385441118579,0.754822727984478,0.203938411390084,0.753909955759884,0.522462724261116,0.251099077092372,0.127540952577986,0.021749475554741,0.0131618950438995,0.535186273845815,0.0947511844279242
0.446159576014023,0.489495038555453,0.0324528248352042,0.543811255954129,0.331847241010187,0.0234897777115989,0.780393521899697,0.216408346707511,0.655835508453782,0.447663525602494,0.196036951419986,0.181674840808393,0.0294269124167076,0.00926789385286881,0.612508015862826,0.0833596269709022
0.480778668821621,0.684012068389206,0.0441663147793572,0.516692062688308,0.183943144428496,0.0270604664292624,0.603573448169777,0.206591636851379,0.382695344608081,0.272753267494936,0.368847712423048,0.116498667256728,0.0246686892597752,0.0174622563567559,0.656405004845016,0.0630444172075054
0.721593773392917,0.212662996783429,0.0443713461747114,0.447375699335666,0.0917621667700009,0.0235543376662815,0.606706654476404,0.253044542742759,0.513171998139596,0.211126708011961,0.222263885159732,0.144453595579265,0.0288488467316192,0.0111418581521635,0.566235359757629,0.171881771956888
1,0.168317539385237,0.0431800845323834,0.538802726026973,0.155269263910692,0.018800444864435,0.681173533191435,0.257613805664085,0.807568824276958,0.584262935282568,0.273305356917109,0.243532682587085,0.0532538212700016,0.00798518321674419,0.667692662232735,0.135548244294628
0.0328713679398008,0.246113513533062,0.0391886771743889,0.441725917592573,0.12585933237382,0.036328463653887,0.747308318196123,0.224800518055691,0.0603250697330108,0.203233833518506,0.201351774515174,0.150473324257757,0.0258090301158715,0.0289828020863824,0.637688083325714,0.147475261736728
0.0351014398345601,0.591980743930195,0.0454891350696703,0.526912085464509,0.433686617518079,0.0445080336491546,0.701443068268322,0.4644201738097,0.0504434088426717,0.166426242915111,0.398539122832842,0.260913129710555,0.0325713916549729,0.0300489330286398,0.532677964507981,0.202547307612444
0.0375117733262276,0.362325953973717,0.0323778760351568,0.557905732818306,0.472294689576934,0.0750309497498266,0.618348848118735,0.447723881467342,0.0742003337616785,0.37932710782405,0.154423398356487,0.204764866903875,0.0469549001945081,0.0423589896832255,0.495866054395828,0.302957558728641
0.0350254366312519,0.82383977004739,0.0476662897233248,0.743265822295979,0.583078839806384,0.0848233217141886,0.722573484595706,0.467003499754501,0.0360172889414967,0.173348709758166,0.281028850206531,0.135612949408255,0.0309947000298273,0.0451657723551961,0.498802165833697,0.164474038619948
0.0323734368863685,0.122815005301794,0.023963416740471,0.46779827417701,0.361521652315252,0.0736683447478159,0.622536239188224,0.388016240800133,0.0538088717473228,0.137632216568098,0.455767761108695,0.159030103226802,0.0135072676807143,0.042660649490503,0.450060379322768,0.238288391638035
0.0320610023042259,0.289272449629492,0.0327325342308513,0.534124653180572,0.383523065728064,0.0513805843073378,0.779961565244361,0.300350717898437,0.025779090866752,0.185140872684014,0.243764601172766,0.140173902005989,0.0134932584791847,0.0210401756084746,0.629034728800818,0.0880349368450651
0.0345566912673059,0.359763878919298,0.0317025374874741,0.509885859585753,1,0.0595886049632335,0.770807810304925,0.381699481282985,0.0205390734032691,0.217693026164692,0.270882003125076,0.152231817530734,0.0635837992333539,0.060026645031754,0.569350927252118,0.353254915405497
0.0284632766598102,0.34049897051672,0.0334126173595559,0.55679583581146,0.527739918958567,0.0397759008715651,0.797196341563373,0.255116854977561,0.0287531294785467,0.245001892494372,0.324984248370834,0.143746315978363,0.023321138500631,0.0216639072772281,0.711965004990252,0.102149587154482
0.0305231588829863,1,0.031529029452945,0.535182191193726,0.352496031691753,0.0402616771653298,0.778383283957419,0.396610892268277,0.0984256997980782,0.536101531811268,0.313115916608531,0.327264931900035,0.0525316659642176,0.025428324221653,0.60895998132421,0.182040236142374
0.0363677675865279,0.465509172770221,0.0296569432455893,0.501937421888747,0.39402931867984,0.0331915138785404,0.709133517972332,0.294893492219593,0.0469580722182208,0.284552143392307,0.247887864808682,0.175282339386248,0.0343838457086862,0.0195798130759914,0.610448892136386,0.103660877255997
0.0334822412978114,0.425388867708085,0.0330703327019268,0.46915094738489,0.148855758361001,0.032803567693725,0.607239248068408,0.410327254903014,0.0512313610318401,0.812170327305526,0.361121003775528,0.161719296291739,0.0343792945952931,0.0205295156025102,0.545643256284146,0.138112810583663
0.0366343406726551,0.237681513204163,0.042401638008099,0.657629906591614,0.346699898132084,0.0562509094343396,0.764945448738575,0.348093404795186,0.0551835488364291,0.978666704589551,0.248157214841738,0.27375007784329,0.0184883805763647,0.0187035101487309,0.508194368898148,0.236410013157886
0.0325009845725676,0.28496604006536,0.0292894522810692,0.49373182564289,0.292063014538187,0.0247880176623514,0.578051077593303,0.340844495115549,0.0538364152544406,0.232466390582737,0.14081084414517,0.167466654988164,0.0159317859234057,0.00452677291554918,0.599908895415618,0.0659965663184093
0.0484195533768141,0.467203694976823,0.034982850559035,0.718872877343664,0.31180420659473,0.100864632550783,0.700627308246868,0.335599204239488,0.0447305436713662,0.222602984672262,0.31286658327282,0.113854447960796,0.0114600408461468,0.0312335174729095,0.601883364001818,1
0.0276855035697912,0.441369487647172,0.040695490846911,0.521589660999183,0.394657581838801,0.0224544522345894,0.642151563905027,0.217292770995151,0.050489142784789,0.176050033277706,0.164187840890159,0.131955970178777,0.0301089299291507,0.0203003785010813,0.55108745501674,0.136215337877941
0.02738193039655,0.189258364584371,0.0347861945544374,0.488970493564315,0.313134647986841,0.0346504132809172,0.768022966564744,0.348517303107338,0.0291529373531189,0.180022594019095,0.303515561398308,0.0865326747186564,0.0148782431439599,0.0198274540684171,0.588091858897075,0.0637874271123001
